,customer_id,gender,senior_citizen,partner,dependents,tenure,phone_service,multiple_lines,internet_service_type_id,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract_type_id,paperless_billing,payment_type_id,monthly_charges,total_charges,churn,contract_type_id,contract_type,internet_service_type_id,internet_service_type,payment_type_id,payment_type
6606,1663-MHLHE,Male,0,No,No,1,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,No,2,19.2,19.2,No,1,Month-to-month,3,None,2,Mailed check
6607,1724-IQWNM,Male,0,No,Yes,1,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,Yes,2,19.3,19.3,No,1,Month-to-month,3,None,2,Mailed check
6608,1725-MIMXW,Male,0,No,Yes,1,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,Yes,2,19.45,19.45,Yes,1,Month-to-month,3,None,2,Mailed check
6609,1735-XMJVH,Male,0,Yes,Yes,8,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,Yes,2,19.35,152.6,No,1,Month-to-month,3,None,2,Mailed check
6610,1744-JHKYS,Female,0,Yes,No,34,Yes,Yes,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,No,1,24.7,780.2,No,1,Month-to-month,3,None,1,Electronic check
6611,1755-RMCXH,Male,0,Yes,Yes,2,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,No,2,20.3,40.25,No,1,Month-to-month,3,None,2,Mailed check
6612,1760-CAZHT,Male,0,No,Yes,25,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,No,2,20.8,460.2,No,1,Month-to-month,3,None,2,Mailed check
6613,1784-BXEFA,Female,0,No,No,10,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,Yes,2,20.55,187.35,No,1,Month-to-month,3,None,2,Mailed check
6614,1796-JANOW,Female,0,No,No,2,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,No,2,19.95,38.15,No,1,Month-to-month,3,None,2,Mailed check
6615,1814-DKOLC,Female,0,No,No,5,Yes,Yes,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,No,2,25.45,134.75,No,1,Month-to-month,3,None,2,Mailed check
6616,1850-AKQEP,Male,0,No,Yes,8,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,No,2,20.35,178.7,No,1,Month-to-month,3,None,2,Mailed check
6617,1855-CFULU,Female,1,No,No,4,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,No,2,20.05,91.45,No,1,Month-to-month,3,None,2,Mailed check
6618,1866-ZSLJM,Male,0,No,No,21,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,No,4,20.5,402.85,No,1,Month-to-month,3,None,4,Credit card (automatic)
6619,1905-OEILC,Female,0,No,No,1,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,No,2,19.5,19.5,No,1,Month-to-month,3,None,2,Mailed check
6620,1925-GMVBW,Female,0,No,No,5,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,No,4,20.55,96.1,No,1,Month-to-month,3,None,4,Credit card (automatic)
6621,1934-SJVJK,Male,0,No,No,1,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,No,2,20.15,20.15,Yes,1,Month-to-month,3,None,2,Mailed check
6622,1963-VAUKV,Female,0,No,No,1,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,No,2,20.4,20.4,Yes,1,Month-to-month,3,None,2,Mailed check
6623,1984-GPTEH,Female,0,No,No,29,Yes,Yes,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,No,1,25.15,702,No,1,Month-to-month,3,None,1,Electronic check
6624,1991-VOPLL,Female,0,No,No,9,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,No,2,19.05,157.65,No,1,Month-to-month,3,None,2,Mailed check
6625,2002-MZHWP,Female,0,No,No,1,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,No,2,20.5,20.5,Yes,1,Month-to-month,3,None,2,Mailed check
6626,2023-VQFDL,Male,0,No,No,18,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,No,1,19.0,348.8,No,1,Month-to-month,3,None,1,Electronic check
6627,2061-VVFST,Female,0,Yes,No,37,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,No,3,19.5,805.2,No,1,Month-to-month,3,None,3,Bank transfer (automatic)
6628,2080-SRCDE,Female,0,No,Yes,1,Yes,Yes,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,No,2,25.4,25.4,No,1,Month-to-month,3,None,2,Mailed check
6629,2081-KJSQF,Male,0,No,No,1,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,Yes,2,20.25,20.25,No,1,Month-to-month,3,None,2,Mailed check
6630,2085-JVGAD,Male,0,Yes,No,37,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,No,3,20.35,697.65,No,1,Month-to-month,3,None,3,Bank transfer (automatic)
6631,2096-XOTMO,Female,0,Yes,Yes,16,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,No,2,19.35,275.9,No,1,Month-to-month,3,None,2,Mailed check
6632,2111-DWYHN,Male,0,No,No,1,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,No,2,21.1,21.1,No,1,Month-to-month,3,None,2,Mailed check
6633,2120-SMPEX,Male,0,No,No,25,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,Yes,2,20.15,536.35,No,1,Month-to-month,3,None,2,Mailed check
6634,2129-ALKBS,Female,0,Yes,Yes,40,Yes,Yes,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,Yes,1,26.2,1077.5,No,1,Month-to-month,3,None,1,Electronic check
6635,2159-TURXX,Male,0,No,No,5,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,No,4,20.05,95.55,No,1,Month-to-month,3,None,4,Credit card (automatic)
6636,2164-SOQXL,Female,0,Yes,Yes,20,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,No,2,20.05,406.05,No,1,Month-to-month,3,None,2,Mailed check
6637,2171-UDMFD,Male,0,Yes,Yes,32,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,Yes,4,19.45,674.55,No,1,Month-to-month,3,None,4,Credit card (automatic)
6638,2220-IAHLS,Female,0,No,No,1,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,No,4,19.4,19.4,No,1,Month-to-month,3,None,4,Credit card (automatic)
6639,2223-KAGMX,Female,0,No,No,15,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,No,3,19.4,289.3,Yes,1,Month-to-month,3,None,3,Bank transfer (automatic)
6640,2233-FAGXV,Female,0,Yes,Yes,5,Yes,Yes,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,Yes,2,24.3,132.25,No,1,Month-to-month,3,None,2,Mailed check
6641,2243-FNMMI,Male,0,No,No,20,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,No,2,19.4,415.4,No,1,Month-to-month,3,None,2,Mailed check
6642,2303-PJYHN,Female,0,Yes,No,2,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,No,3,19.85,52,No,1,Month-to-month,3,None,3,Bank transfer (automatic)
6643,2308-STERM,Female,0,No,No,2,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,No,2,19.4,61.05,No,1,Month-to-month,3,None,2,Mailed check
6644,2320-JRSDE,Female,0,Yes,Yes,1,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,Yes,1,19.9,19.9,Yes,1,Month-to-month,3,None,1,Electronic check
6645,2320-YKQBO,Female,0,No,No,7,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,No,2,19.3,144.95,No,1,Month-to-month,3,None,2,Mailed check
6646,2332-EFBJY,Male,0,No,No,16,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,Yes,2,19.7,342.4,Yes,1,Month-to-month,3,None,2,Mailed check
6647,2342-CKIAO,Female,0,No,No,2,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,No,2,20.3,41.2,No,1,Month-to-month,3,None,2,Mailed check
6648,2369-FEVNO,Male,0,No,No,1,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,Yes,2,19.9,19.9,No,1,Month-to-month,3,None,2,Mailed check
6649,2371-JUNGC,Male,0,No,No,11,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,No,2,20.25,208,No,1,Month-to-month,3,None,2,Mailed check
6650,2393-DIVAI,Female,0,No,No,3,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,Yes,2,20.0,61.7,No,1,Month-to-month,3,None,2,Mailed check
6651,2410-CIYFZ,Male,0,No,Yes,2,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,No,2,20.4,42.9,No,1,Month-to-month,3,None,2,Mailed check
6652,2428-ZMCTB,Male,0,No,No,10,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,No,4,19.75,208.25,No,1,Month-to-month,3,None,4,Credit card (automatic)
6653,2439-QKJUL,Male,0,No,No,5,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,No,2,20.25,109.8,No,1,Month-to-month,3,None,2,Mailed check
6654,2465-BLLEU,Male,0,No,No,1,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,Yes,2,19.75,19.75,No,1,Month-to-month,3,None,2,Mailed check
6655,2466-NEJOJ,Male,0,Yes,Yes,8,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,No,4,19.65,169.75,No,1,Month-to-month,3,None,4,Credit card (automatic)
6656,2480-JZOSN,Female,0,Yes,No,1,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,Yes,2,20.65,20.65,No,1,Month-to-month,3,None,2,Mailed check
6657,2484-DGXPZ,Female,0,Yes,Yes,31,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,Yes,2,19.55,658.95,Yes,1,Month-to-month,3,None,2,Mailed check
6658,2542-HYGIQ,Female,0,No,No,1,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,No,4,19.95,19.95,No,1,Month-to-month,3,None,4,Credit card (automatic)
6659,2565-JSLRY,Male,0,No,No,1,Yes,Yes,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,Yes,2,24.05,24.05,Yes,1,Month-to-month,3,None,2,Mailed check
6660,2576-HXMPA,Female,0,No,No,1,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,No,4,19.55,19.55,No,1,Month-to-month,3,None,4,Credit card (automatic)
6661,2592-YKDIF,Female,0,No,No,1,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,No,2,20.35,20.35,No,1,Month-to-month,3,None,2,Mailed check
6662,2621-UDNLU,Female,0,Yes,No,3,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,No,2,20.85,72,No,1,Month-to-month,3,None,2,Mailed check
6663,2640-LYMOV,Male,0,No,No,2,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,Yes,2,19.65,38.8,No,1,Month-to-month,3,None,2,Mailed check
6664,2654-VBVPB,Female,0,No,No,1,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,No,3,19.9,19.9,No,1,Month-to-month,3,None,3,Bank transfer (automatic)
6665,2668-TZSPS,Male,0,No,No,1,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,No,2,20.45,20.45,No,1,Month-to-month,3,None,2,Mailed check
6666,2676-ISHSF,Male,0,No,No,1,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,No,2,20.3,20.3,No,1,Month-to-month,3,None,2,Mailed check
6667,2692-PFYTJ,Female,0,No,No,1,Yes,Yes,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,Yes,2,25.75,25.75,No,1,Month-to-month,3,None,2,Mailed check
6668,2700-LUEVA,Male,0,No,No,1,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,No,4,20.75,20.75,No,1,Month-to-month,3,None,4,Credit card (automatic)
